,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2017-04-01,5.817172993991594,0.49072002804573867,7.4691556622720885,3.3268050287969277,2.0715148037427706,2.1264821555765168,3.3452164870195342,3.561823634433302,4.532466022770463,2.0752915368694245,5.192221538581268,5.582638109453164,4.740705629588856,3.0706048895829365,5.928003392994633,7.724180106642187,3.0195663673563313,3.7190670396351484,2.27474897531662,3.6533060943500013,2.4856988122027426,6.141935509380668,4.944400515594124,1.7617903263208103,3.1064873362984198,1.0782133150550615,2.567293201321287,2.7281701950944415,0.7723403907756303,3.2008023320103396,3.932194210651409,1.4592526162952757,4.180075227037932,3.973101407643252,2.8995343610534414,3.505804950724182,2.5384440386913534,3.4046303461648524,2.1257569031746772,5.272280287450762,3.964698221853477,1.40763685560207,2.8197039731103253,3.6409154551278418,3.5446172283821777,4.07446648042864,2.9588348507853404,2.182727285327756
2017-05-01,3.985877080732492,0.4021656311523061,8.5312859459456,2.5778161362963514,2.445239669560014,2.6767652034964415,3.2429697728065534,4.180585534377999,3.307505809650814,2.3103277302690572,4.8439477632109185,4.507452077986703,5.042186049371341,4.354954500164566,5.2322888071377704,9.008280067499264,3.8190833799085535,4.416312025630683,2.6620892644498135,3.7176030351172216,4.274180804069933,5.086123014809314,5.598686368674174,3.1578245378304337,3.5077778075804598,1.191498793134805,3.2474826322899655,3.1467641713045507,1.1400699900537652,3.5596237564777047,4.6099405752004206,3.7453038596946007,3.9588155611459523,6.635103281497091,2.375566303865657,3.8264738429946163,2.365182941232324,4.291045397421486,3.919393429319734,4.636552685422199,7.848431497469167,1.6233726852372865,3.8354125757798787,4.476893735629959,2.0954984514867676,4.199999577793301,3.6701587837610052,3.0455382568492153
2017-06-01,4.364875246119374,0.31787548574389024,3.7449305659342222,2.268825556072608,1.2923564462864314,4.476240458424623,4.915012580572878,7.333278669166162,4.733511106115508,1.4929719835242203,5.9953748898560555,5.821752009564637,6.2797308309240965,4.160667971686305,4.446575944143021,6.219477569499238,5.356883482822979,7.685286641878224,4.030659264378695,3.987560414797409,5.132759463613814,4.583830615720012,4.558686849309161,2.4372536715384303,4.526611474737983,0.4129222457748045,4.364281935498699,4.199636651336456,0.9814947155379152,5.319335629704042,4.968513708522414,3.886333200486405,4.860260435452086,4.573285191726901,1.5984231419513457,4.319360744564618,4.072819659525845,4.734600275164455,4.005297248844634,4.526582283312597,3.8898307667546277,0.4702757349759682,4.9611544952725435,4.570188414961453,1.4810095827705179,4.5642024984637315,5.555175478972989,1.5198218901785343
2017-07-01,5.30309273428874,2.1235071167796713,4.370108554308762,2.2841215128202306,2.5294686706558425,2.427587023861066,4.800217439662726,7.154263084588168,4.806664059578889,0.8420388655843157,4.298259670467848,4.100335131397632,3.992020333605181,3.930001762332381,6.072291329828136,4.226547220859114,3.6209233230513034,4.617811126804862,2.6478318276182415,3.6433323090442498,4.192779055378971,5.382371865149088,4.555830224390128,1.4345389890670948,2.534380366546725,0.7823293975136958,3.5830849355826575,4.122522346844393,2.948626209475956,3.455507307964426,5.739939995824146,1.8018612515486705,3.9888275182742485,4.451452629805917,0.5469983056841092,3.8693422793892345,2.665082133436553,5.544467787725077,2.4230455950036704,4.973728264195054,1.975760207465136,1.2816794435767582,3.882589772780327,4.655434677759569,0.6429275458685174,5.1517853366336,4.864815443319238,1.276967052858895
2017-08-01,4.707971055908289,2.329323124589607,4.459456646302405,2.352273747599447,2.1152021694327288,3.6537298690977686,5.04356607868928,8.013581720451654,5.124558337884126,0.8707328259477646,3.7339785478855423,3.6631960427676162,4.279373313981074,3.8683595685266643,3.9008625983589864,6.872534209465459,3.989432924676843,2.929976195486731,3.65348885783325,3.503429709792351,3.5742208165284253,4.770932927462172,4.095830377187786,1.4653539426350317,3.3328126772061206,0.7336561713905556,4.006458407334633,4.569498634874007,2.4243529389603515,3.802973671593724,5.479937329587212,2.4038125626646334,3.1802611000450147,3.1530609054641547,0.41699776234377334,3.6136200606014257,3.1676830028530936,5.7702233789340855,2.5066580738585644,3.923736837407863,3.0545511662801643,1.4049621181568388,4.0382694617996115,4.328938296231473,1.4101049081465962,3.6814004580254394,4.612692078619709,1.146968968964032
2017-09-01,3.5797769817411167,1.5493003124550917,3.3141497377085,2.6047124353993083,1.7480452483788276,2.9017522110182776,4.674950525635878,6.613012553690382,3.8279426711121824,1.5161668776769888,3.7339476611858036,3.671745291547133,3.8299623196690487,2.87707334144413,3.578003825237494,3.4929667221563063,3.9747834062673917,5.164141993683202,3.009220954887783,3.604765504049169,3.044206380346777,4.15783581889089,4.150115187996411,1.4771466500190196,1.8566918531687933,0.8008642786311738,3.3200637476865884,3.2153079906691886,2.3343449408062478,3.999523141733918,5.885656458712787,1.2768071124000822,3.4031091713297705,3.434934876881756,1.2898539336376749,3.962176111415954,2.840311276172394,5.052749511837051,1.4155105487054318,3.4265542649897784,2.258409904892453,1.5886831216709956,3.4068393343865697,4.680883667872738,2.3288913560980116,3.802906475228192,5.033375301799141,1.3941156281820137
2017-10-01,2.36988151571461,0.869271479132612,4.212644657099097,4.017151596186668,1.4166142978254874,3.062636803758071,4.337305450784816,2.7931279756844516,2.319427906450885,2.5081992609059554,2.813951126347661,3.291747921356267,2.457260677205895,2.181007020269933,3.2308620486848967,5.620537395741335,4.655561236433818,3.250155238933019,4.210662929978087,3.6033415492369425,2.1284832191768506,3.3534851610613226,2.7986877127901377,1.7325315192888977,1.912046657345162,1.2212820526615955,4.487961827346879,3.366730873540105,1.1657780396691102,3.835186863507457,4.165661932296856,1.7105981545250768,3.167395809830088,3.52345106568466,3.3484301234717386,4.022190141334806,3.5611292682393665,4.811774677124162,1.615090532765971,3.1522866623379335,4.63349119109764,1.3011096913437492,4.152543632190393,3.9566357587103766,4.831694261182495,3.6438770748657276,2.987058099884694,1.5969673049832322
2017-11-01,3.9139936301277576,0.8235701842742601,7.297237990323314,4.5781598549118545,1.2123490841450977,1.9340316086924083,2.5730122206927346,2.1628643309541222,3.3197652037354755,2.413475901261976,3.3082383393113552,3.6288805056856592,1.3801606538199405,1.8480791758285644,3.815146491666481,7.526592203368779,2.7319845622099437,2.0716437771581013,2.3978210475505017,2.8747778218481077,1.3370699528582786,4.984691937048236,3.530115793864736,1.2157759981279064,0.5843067226530163,0.8719034340057583,2.3672637476932836,2.1939097058955173,0.871496316628351,2.1223920468219104,3.5570856883196114,0.16121772964002257,2.563098731493426,3.8121388665373073,4.018424077751679,2.0921875200700497,2.705570225813134,3.6832890350784537,0.43289622741341427,4.340852702542836,3.6692668031621194,1.0156028251122682,1.871158741470337,2.6865863594429022,6.2484528417670075,2.63385725410556,2.0691022499244336,1.2069664064346908
2017-12-01,6.814734380553568,1.442131328900568,6.892529046989224,6.967738097512495,1.4772874984958315,3.3565880175631655,3.885392046227068,2.636083563199776,5.9522788633870665,3.5003287193496284,2.9926787222868163,3.600269676631454,1.2764876944611587,1.5811869003587018,5.1665763295884535,6.489477569499239,4.625572227558759,4.09973230432644,3.8077085003288644,2.4419596003420865,1.4065199133921489,6.015093780350812,2.9644020478371695,1.3402571850649119,0.78906945161856,1.5576405731195428,4.070530936743749,3.805329403370459,1.1618825193863556,3.4096778621771486,4.605631483866105,0.22669878181091208,3.4411086767276307,3.2147530700905866,5.769539073579918,3.446073608918209,4.0731680586602055,4.794952570153479,0.6858335498887228,5.753740402211964,2.692743328520701,1.6577440583903886,3.581159504873938,3.9910129421109737,7.74286351349264,4.311978365559488,2.1088534034678,1.4415203108806436
2018-01-01,5.643417795678891,1.4133272978882099,3.65835866078098,6.231204980403834,1.238377050497306,1.5810375470130993,3.3640987401917504,3.6129987805263557,4.95016631915769,2.7232423759046025,2.0051571767318404,2.7910772523230207,1.2265243520522393,0.9808618586635341,3.285791461415844,5.688576908323979,2.197325165702886,3.1188488238533605,2.38418162943941,2.2050415481961565,0.9409649171638281,5.2091805826203865,1.725845551518809,1.0493143497851116,0.6827990155037631,1.2536562792798103,2.1352898954170825,2.647819818878553,1.0147174229921243,1.6240225010294773,3.9545766841229315,0.4050164158009384,2.2522627015102263,1.9534502674943584,3.8814443506176355,2.302127984634502,2.464627709222505,3.9046660967818956,0.39562424977727384,4.173274947419878,1.7115319820479113,1.2977175024316756,1.7705889323113477,3.400366049039088,5.414728029188118,2.7343263657549293,1.6381184240538595,1.0744488040867357
